,Endo_id,target_receptor,target_cell
0,ENH00007,empty0,empty0
1,ENH00058,empty0,empty0
2,ENH00065,empty0,empty0
3,ENH00066,empty0,empty0
4,ENH00070,empty0,empty0
5,ENH00100,empty0,empty0
6,ENH00123,empty0,empty0
7,ENH00140,ENR00898,ENC00386
8,ENH00140,ENR00898,ENC00161
9,ENH00140,ENR00898,ENC00096
10,ENH00143,empty0,empty0
11,ENH00144,empty0,empty0
12,ENH00154,empty0,empty0
13,ENH00155,empty0,empty0
14,ENH00166,ENR00822,ENC00182
15,ENH00166,ENR01012,ENC00182
16,ENH00166,ENR00361,ENC00182
17,ENH00166,ENR01012,ENC00386
18,ENH00166,ENR00361,ENC00274
19,ENH00166,ENR00802,ENC00267
20,ENH00166,ENR00803,ENC00267
21,ENH00166,ENR00361,ENC00257
22,ENH00166,ENR00361,ENC00169
23,ENH00166,ENR00361,ENC00168
24,ENH00166,ENR00068,ENC00027
25,ENH00166,ENR00751,ENC00027
26,ENH00166,ENR00068,ENC00181
27,ENH00166,ENR00751,ENC00181
28,ENH00166,ENR00802,ENC00181
29,ENH00166,ENR00803,ENC00181
30,ENH00166,ENR00802,ENC00269
31,ENH00166,ENR00803,ENC00269
32,ENH00166,ENR00068,ENC00262
33,ENH00166,ENR00792,ENC00487
34,ENH00166,ENR00797,ENC00487
35,ENH00166,ENR00797,ENC00556
36,ENH00166,ENR00751,ENC00556
37,ENH00166,ENR00361,ENC00556
38,ENH00166,ENR00068,ENC00539
39,ENH00166,ENR00803,ENC00264
40,ENH00166,ENR00795,ENC00275
41,ENH00166,ENR00796,ENC00275
42,ENH00166,ENR00797,ENC00275
43,ENH00166,ENR00751,ENC00275
44,ENH00166,ENR01012,ENC00275
45,ENH00166,ENR00361,ENC00275
46,ENH00166,ENR01012,ENC00425
47,ENH00166,ENR00802,ENC00268
48,ENH00166,ENR00803,ENC00268
49,ENH00166,ENR00068,ENC00266
50,ENH00166,ENR00802,ENC00266
51,ENH00166,ENR00803,ENC00266
52,ENH00166,ENR00796,ENC00048
53,ENH00166,ENR00822,ENC00050
54,ENH00166,ENR00795,ENC00050
55,ENH00166,ENR00797,ENC00050
56,ENH00166,ENR00068,ENC00050
57,ENH00166,ENR00751,ENC00050
58,ENH00166,ENR01012,ENC00050
59,ENH00166,ENR00361,ENC00050
60,ENH00166,ENR00792,ENC00361
61,ENH00166,ENR00795,ENC00163
62,ENH00166,ENR00796,ENC00063
63,ENH00166,ENR00795,ENC00578
64,ENH00166,ENR00796,ENC00578
65,ENH00166,ENR00795,ENC00023
66,ENH00166,ENR00796,ENC00023
67,ENH00166,ENR01012,ENC00161
68,ENH00166,ENR00361,ENC00161
69,ENH00166,ENR00795,ENC00013
70,ENH00166,ENR00822,ENC00585
71,ENH00166,ENR00068,ENC00265
72,ENH00166,ENR00802,ENC00265
73,ENH00166,ENR00803,ENC00265
74,ENH00166,ENR00361,ENC00258
75,ENH00166,ENR00822,ENC00540
76,ENH00166,ENR00795,ENC00540
77,ENH00166,ENR00068,ENC00540
78,ENH00166,ENR00795,ENC00152
79,ENH00166,ENR00796,ENC00132
80,ENH00166,ENR00797,ENC00134
81,ENH00166,ENR00361,ENC00134
82,ENH00166,ENR00068,ENC00545
83,ENH00166,ENR00796,ENC00150
84,ENH00166,ENR00791,empty0
85,ENH00166,ENR00793,empty0
86,ENH00166,ENR00794,empty0
87,ENH00166,ENR00360,empty0
88,ENH00166,ENR00752,empty0
89,ENH00186,empty0,empty0
90,ENH00191,empty0,empty0
91,ENH00193,empty0,empty0
92,ENH00194,empty0,empty0
93,ENH00195,empty0,empty0
94,ENH00201,ENR00935,ENC00180
95,ENH00201,ENR00935,ENC00189
96,ENH00201,ENR00935,ENC00176
97,ENH00201,ENR00935,ENC00174
98,ENH00201,ENR00935,ENC00231
99,ENH00201,ENR00935,ENC00004
100,ENH00201,ENR00935,ENC00048
101,ENH00201,ENR00935,ENC00122
102,ENH00202,empty0,empty0
103,ENH00203,empty0,empty0
104,ENH00204,empty0,empty0
105,ENH00205,empty0,empty0
106,ENH00206,empty0,empty0
107,ENH00207,empty0,empty0
108,ENH00208,empty0,empty0
109,ENH00211,empty0,empty0
110,ENH00214,empty0,empty0
111,ENH00217,empty0,empty0
112,ENH00224,empty0,empty0
113,ENH00230,empty0,empty0
114,ENH00232,empty0,empty0
115,ENH00233,empty0,empty0
116,ENH00238,empty0,empty0
117,ENH00239,empty0,empty0
118,ENH00240,empty0,empty0
119,ENH00241,empty0,empty0
120,ENH00242,empty0,empty0
121,ENH00250,ENR00705,ENC00037
122,ENH00254,empty0,empty0
123,ENH00255,empty0,empty0
124,ENH00290,empty0,empty0
125,ENH00292,empty0,empty0
126,ENH00293,empty0,empty0
127,ENH00311,empty0,empty0
128,ENH00313,empty0,empty0
129,ENH00353,empty0,empty0
130,ENH00355,empty0,empty0
131,ENH00358,empty0,empty0
132,ENH00365,empty0,empty0
133,ENH00383,empty0,empty0
134,ENH00384,empty0,empty0
135,ENH00387,empty0,empty0
136,ENH00388,empty0,empty0
137,ENH00407,empty0,empty0
138,ENH00410,empty0,empty0
139,ENH00414,empty0,empty0
140,ENH00416,empty0,empty0
141,ENH00422,empty0,empty0
142,ENH00428,empty0,empty0
143,ENH00435,empty0,empty0
144,ENH00437,empty0,empty0
145,ENH00438,empty0,empty0
146,ENH00445,empty0,empty0
147,ENH00449,empty0,empty0
148,ENH00455,empty0,empty0
149,ENH00456,empty0,empty0
150,ENH00457,empty0,empty0
151,ENH00458,empty0,empty0
152,ENH00460,empty0,empty0
153,ENH00464,empty0,empty0
154,ENH00465,empty0,empty0
155,ENH00468,empty0,empty0
156,ENH00469,empty0,empty0
157,ENH00475,empty0,empty0
158,ENH00482,empty0,empty0
159,ENH00494,empty0,empty0
160,ENH00497,empty0,empty0
161,ENH00500,empty0,empty0
162,ENH00503,empty0,empty0
163,ENH00504,empty0,empty0
164,ENH00505,empty0,empty0
165,ENH00506,empty0,empty0
166,ENH00508,empty0,empty0
167,ENH00509,empty0,empty0
168,ENH00510,empty0,empty0
169,ENH00512,empty0,empty0
170,ENH00518,empty0,empty0
171,ENH00519,empty0,empty0
172,ENH00520,empty0,empty0
173,ENH00521,empty0,empty0
174,ENH00524,empty0,empty0
175,ENH00525,empty0,empty0
176,ENH00526,empty0,empty0
177,ENH00527,empty0,empty0
178,ENH00534,empty0,empty0
179,ENH00546,empty0,empty0
180,ENH00547,empty0,empty0
181,ENH00550,empty0,empty0
182,ENH00553,empty0,empty0
183,ENH00554,empty0,empty0
184,ENH00556,empty0,empty0
185,ENH00565,empty0,empty0
186,ENH00570,empty0,empty0
187,ENH00573,empty0,empty0
188,ENH00574,empty0,empty0
189,ENH00577,empty0,empty0
190,ENH00603,empty0,empty0
191,ENH00605,empty0,empty0
192,ENH00617,empty0,empty0
193,ENH00633,empty0,empty0
194,ENH00636,empty0,empty0
195,ENH00637,empty0,empty0
196,ENH00638,empty0,empty0
197,ENH00639,empty0,empty0
198,ENH00640,empty0,empty0
199,ENH00642,empty0,empty0
200,ENH00643,empty0,empty0
201,ENH00644,empty0,empty0
202,ENH00645,empty0,empty0
203,ENH00657,empty0,empty0
204,ENH00658,empty0,empty0
205,ENH00660,empty0,empty0
206,ENH00661,empty0,empty0
207,ENH00663,empty0,empty0
208,ENH00664,empty0,empty0
209,ENH00666,empty0,empty0
210,ENH00671,empty0,empty0
211,ENH00679,empty0,empty0
212,ENH00704,ENR00935,ENC00180
213,ENH00704,ENR00935,ENC00189
214,ENH00704,ENR00935,ENC00176
215,ENH00704,ENR00935,ENC00174
216,ENH00704,ENR00935,ENC00231
217,ENH00704,ENR00935,ENC00004
218,ENH00704,ENR00935,ENC00048
219,ENH00704,ENR00935,ENC00122
220,ENH00705,empty0,empty0
221,ENH00707,empty0,empty0
222,ENH00708,empty0,empty0
223,ENH00712,empty0,empty0
224,ENH00716,empty0,empty0
225,ENH00717,empty0,empty0
226,ENH00721,empty0,empty0
227,ENH00722,empty0,empty0
228,ENH00723,empty0,empty0
229,ENH00724,empty0,empty0
230,ENH00727,empty0,empty0
231,ENH00734,ENR00103,ENC00020
232,ENH00734,ENR00866,ENC00020
233,ENH00734,ENR01118,ENC00020
234,ENH00734,ENR00828,ENC00020
235,ENH00734,ENR00830,ENC00262
236,ENH00734,ENR00827,ENC00487
237,ENH00734,ENR00622,ENC00266
238,ENH00734,ENR00866,ENC00266
239,ENH00734,ENR00867,ENC00266
240,ENH00734,ENR00827,ENC00050
241,ENH00734,ENR00830,ENC00050
242,ENH00734,ENR00830,ENC00361
243,ENH00734,ENR00622,ENC00265
244,ENH00734,ENR00866,ENC00265
245,ENH00734,ENR00867,ENC00265
246,ENH00734,ENR00827,ENC00540
247,ENH00734,ENR00831,ENC00540
248,ENH00734,ENR00830,ENC00413
249,ENH00734,ENR00869,empty0
250,ENH00734,ENR00870,empty0
251,ENH00734,ENR00900,empty0
252,ENH00734,ENR00626,empty0
253,ENH00734,ENR00623,empty0
254,ENH00734,ENR00624,empty0
255,ENH00734,ENR00625,empty0
256,ENH00734,ENR00932,empty0
257,ENH00734,ENR00871,empty0
258,ENH00734,ENR00829,empty0
259,ENH00734,ENR00832,empty0
260,ENH00734,ENR00833,empty0
261,ENH00734,ENR00815,empty0
262,ENH00739,empty0,empty0
263,ENH00741,empty0,empty0
264,ENH00742,empty0,empty0
265,ENH00750,empty0,empty0
266,ENH00759,empty0,empty0
267,ENH00762,empty0,empty0
268,ENH00763,empty0,empty0
269,ENH00764,empty0,empty0
270,ENH00766,empty0,empty0
271,ENH00768,empty0,empty0
272,ENH00771,empty0,empty0
273,ENH00773,empty0,empty0
274,ENH00774,empty0,empty0
275,ENH00790,empty0,empty0
276,ENH00799,empty0,empty0
277,ENH00802,empty0,empty0
278,ENH00804,empty0,empty0
279,ENH00808,empty0,empty0
280,ENH00812,empty0,empty0
281,ENH00813,empty0,empty0
282,ENH00815,empty0,empty0
283,ENH00820,empty0,empty0
284,ENH00821,empty0,empty0
285,ENH00840,empty0,empty0
286,ENH00848,empty0,empty0
287,ENH00849,empty0,empty0
288,ENH00859,empty0,empty0
289,ENH00864,empty0,empty0
290,ENH00868,empty0,empty0
291,ENH00869,empty0,empty0
292,ENH00875,empty0,empty0
293,ENH00878,empty0,empty0
294,ENH00882,ENR01216,ENC00074
295,ENH00882,ENR01216,ENC00247
296,ENH00882,ENR01216,ENC00217
297,ENH00886,empty0,empty0
298,ENH00887,empty0,empty0
299,ENH00889,empty0,empty0
300,ENH00892,empty0,empty0
301,ENH00895,empty0,empty0
302,ENH00896,empty0,empty0
303,ENH00897,empty0,empty0
304,ENH00900,empty0,empty0
305,ENH00903,empty0,empty0
306,ENH00906,empty0,empty0
307,ENH00907,empty0,empty0
308,ENH00914,empty0,empty0
309,ENH00916,empty0,empty0
310,ENH00921,empty0,empty0
311,ENH00937,empty0,empty0
312,ENH00939,empty0,empty0
313,ENH00947,ENR01008,ENC00086
314,ENH00947,ENR01008,ENC00231
315,ENH00947,ENR01008,ENC00128
316,ENH00958,empty0,empty0
317,ENH00959,empty0,empty0
318,ENH00960,empty0,empty0
319,ENH00961,empty0,empty0
320,ENH00963,empty0,empty0
321,ENH00966,empty0,empty0
322,ENH00971,empty0,empty0
323,ENH00974,empty0,empty0
324,ENH00975,empty0,empty0
325,ENH00980,empty0,empty0
326,ENH01010,empty0,empty0
327,ENH01048,empty0,empty0
328,ENH01051,empty0,empty0
329,ENH01065,ENR00061,ENC00600
330,ENH01065,ENR00061,ENC00217
331,ENH01065,ENR00061,ENC00093
332,ENH01066,empty0,empty0
333,ENH01071,empty0,empty0
334,ENH01072,empty0,empty0
335,ENH01077,empty0,empty0
336,ENH01087,empty0,empty0
337,ENH01092,empty0,empty0
338,ENH01093,empty0,empty0
339,ENH01094,empty0,empty0
340,ENH01095,empty0,empty0
341,ENH01124,empty0,empty0
342,ENH01125,empty0,empty0
343,ENH01127,empty0,empty0
344,ENH01128,empty0,empty0
345,ENH01129,empty0,empty0
346,ENH01130,empty0,empty0
347,ENH01135,empty0,empty0
348,ENH01136,empty0,empty0
349,ENH01137,empty0,empty0
350,ENH01138,empty0,empty0
351,ENH01139,empty0,empty0
352,ENH01140,empty0,empty0
353,ENH01145,ENR01317,ENC00261
354,ENH01145,ENR01317,ENC00063
0,ENH00002,ENR01002,ENC00115
1,ENH00003,ENR00663,ENC00007
2,ENH00003,ENR00663,ENC00215
3,ENH00003,ENR00663,ENC00211
4,ENH00003,ENR00663,ENC00213
5,ENH00003,ENR00663,ENC00044
6,ENH00003,ENR00663,ENC00214
7,ENH00003,ENR00663,ENC00210
8,ENH00003,ENR00663,ENC00048
9,ENH00003,ENR00663,ENC00578
10,ENH00003,ENR00663,ENC00093
11,ENH00003,ENR00663,ENC00115
12,ENH00003,ENR01002,ENC00115
13,ENH00003,ENR00663,ENC00212
14,ENH00003,ENR00663,ENC00122
15,ENH00003,ENR00663,ENC00143
16,ENH00005,ENR00662,ENC00259
17,ENH00005,ENR00662,ENC00262
18,ENH00005,ENR00662,ENC00213
19,ENH00005,ENR00662,ENC00244
20,ENH00005,ENR00662,ENC00050
21,ENH00005,ENR00662,ENC00063
22,ENH00005,ENR00662,ENC00216
23,ENH00005,ENR00662,ENC00245
24,ENH00005,ENR00662,ENC00423
25,ENH00005,ENR00662,ENC00130
26,ENH00016,ENR00664,ENC00174
27,ENH00016,ENR00664,ENC00382
28,ENH00016,ENR00664,ENC00253
29,ENH00016,ENR00664,ENC00318
30,ENH00016,ENR00664,ENC00249
31,ENH00016,ENR00664,ENC00222
32,ENH00016,ENR00664,ENC00063
33,ENH00016,ENR00664,ENC00216
34,ENH00016,ENR00664,ENC00093
35,ENH00018,ENR00691,ENC00020
36,ENH00018,ENR00662,ENC00259
37,ENH00018,ENR00662,ENC00262
38,ENH00018,ENR00691,ENC00184
39,ENH00018,ENR00691,ENC00219
40,ENH00018,ENR00662,ENC00213
41,ENH00018,ENR00662,ENC00244
42,ENH00018,ENR00691,ENC00048
43,ENH00018,ENR00691,ENC00249
44,ENH00018,ENR00662,ENC00050
45,ENH00018,ENR00691,ENC00361
46,ENH00018,ENR00691,ENC00063
47,ENH00018,ENR00662,ENC00063
48,ENH00018,ENR00691,ENC00074
49,ENH00018,ENR00691,ENC00216
50,ENH00018,ENR00662,ENC00216
51,ENH00018,ENR00662,ENC00245
52,ENH00018,ENR00691,ENC00423
53,ENH00018,ENR00662,ENC00423
54,ENH00018,ENR00691,ENC00218
55,ENH00018,ENR00691,ENC00217
56,ENH00018,ENR00691,ENC00426
57,ENH00018,ENR00691,ENC00053
58,ENH00018,ENR00691,ENC00122
59,ENH00018,ENR00691,ENC00130
60,ENH00018,ENR00662,ENC00130
61,ENH00018,ENR00691,ENC00144
62,ENH00019,ENR00691,ENC00020
63,ENH00019,ENR00662,ENC00259
64,ENH00019,ENR00662,ENC00262
65,ENH00019,ENR00691,ENC00184
66,ENH00019,ENR00691,ENC00219
67,ENH00019,ENR00662,ENC00213
68,ENH00019,ENR00662,ENC00244
69,ENH00019,ENR00691,ENC00048
70,ENH00019,ENR00691,ENC00249
71,ENH00019,ENR00662,ENC00050
72,ENH00019,ENR00691,ENC00361
73,ENH00019,ENR00691,ENC00063
74,ENH00019,ENR00662,ENC00063
75,ENH00019,ENR00691,ENC00074
76,ENH00019,ENR00691,ENC00216
77,ENH00019,ENR00662,ENC00216
78,ENH00019,ENR00662,ENC00245
79,ENH00019,ENR00691,ENC00423
80,ENH00019,ENR00662,ENC00423
81,ENH00019,ENR00691,ENC00218
82,ENH00019,ENR00691,ENC00217
83,ENH00019,ENR00691,ENC00426
84,ENH00019,ENR00691,ENC00053
85,ENH00019,ENR00691,ENC00122
86,ENH00019,ENR00691,ENC00130
87,ENH00019,ENR00662,ENC00130
88,ENH00019,ENR00691,ENC00144
89,ENH00020,ENR00691,ENC00020
90,ENH00020,ENR00691,ENC00184
91,ENH00020,ENR00691,ENC00219
92,ENH00020,ENR00691,ENC00048
93,ENH00020,ENR00691,ENC00249
94,ENH00020,ENR00691,ENC00361
95,ENH00020,ENR00691,ENC00063
96,ENH00020,ENR00691,ENC00074
97,ENH00020,ENR00691,ENC00216
98,ENH00020,ENR00691,ENC00423
99,ENH00020,ENR00691,ENC00218
100,ENH00020,ENR00691,ENC00217
101,ENH00020,ENR00691,ENC00426
102,ENH00020,ENR00691,ENC00053
103,ENH00020,ENR00691,ENC00122
104,ENH00020,ENR00691,ENC00130
105,ENH00020,ENR00691,ENC00144
106,ENH00021,ENR00817,ENC00001
107,ENH00021,ENR00817,ENC00009
108,ENH00021,ENR00784,ENC00011
109,ENH00021,ENR00817,ENC00011
110,ENH00021,ENR00929,ENC00011
111,ENH00021,ENR00987,ENC00011
112,ENH00021,ENR00929,ENC00182
113,ENH00021,ENR00802,ENC00267
114,ENH00021,ENR00803,ENC00267
115,ENH00021,ENR00817,ENC00169
116,ENH00021,ENR00929,ENC00169
117,ENH00021,ENR00784,ENC00168
118,ENH00021,ENR00817,ENC00168
119,ENH00021,ENR00929,ENC00168
120,ENH00021,ENR00817,ENC00157
121,ENH00021,ENR00929,ENC00157
122,ENH00021,ENR00817,ENC00178
123,ENH00021,ENR00802,ENC00181
124,ENH00021,ENR00803,ENC00181
125,ENH00021,ENR00802,ENC00269
126,ENH00021,ENR00803,ENC00269
127,ENH00021,ENR00817,ENC00556
128,ENH00021,ENR00818,ENC00556
129,ENH00021,ENR00817,ENC00539
130,ENH00021,ENR00818,ENC00539
131,ENH00021,ENR00929,ENC00539
132,ENH00021,ENR00987,ENC00539
133,ENH00021,ENR00803,ENC00264
134,ENH00021,ENR00929,ENC00275
135,ENH00021,ENR00802,ENC00268
136,ENH00021,ENR00803,ENC00268
137,ENH00021,ENR00802,ENC00266
138,ENH00021,ENR00803,ENC00266
139,ENH00021,ENR00987,ENC00048
140,ENH00021,ENR00784,ENC00050
141,ENH00021,ENR00987,ENC00050
142,ENH00021,ENR00987,ENC00361
143,ENH00021,ENR00784,ENC00063
144,ENH00021,ENR00929,ENC00063
145,ENH00021,ENR00817,ENC00074
146,ENH00021,ENR00818,ENC00161
147,ENH00021,ENR00802,ENC00265
148,ENH00021,ENR00803,ENC00265
149,ENH00021,ENR00817,ENC00164
150,ENH00021,ENR00987,ENC00130
151,ENH00021,ENR00817,ENC00134
152,ENH00021,ENR00817,ENC00154
153,ENH00021,ENR00817,ENC00413
154,ENH00021,ENR00987,ENC00413
155,ENH00022,ENR00806,ENC00005
156,ENH00022,ENR00807,ENC00005
157,ENH00022,ENR00089,ENC00009
158,ENH00022,ENR00802,ENC00267
159,ENH00022,ENR00803,ENC00267
160,ENH00022,ENR00806,ENC00174
161,ENH00022,ENR00807,ENC00174
162,ENH00022,ENR00805,ENC00086
163,ENH00022,ENR00806,ENC00086
164,ENH00022,ENR00807,ENC00086
165,ENH00022,ENR00802,ENC00181
166,ENH00022,ENR00803,ENC00181
167,ENH00022,ENR00802,ENC00269
168,ENH00022,ENR00803,ENC00269
169,ENH00022,ENR00803,ENC00264
170,ENH00022,ENR00805,ENC00004
171,ENH00022,ENR00806,ENC00004
172,ENH00022,ENR00807,ENC00004
173,ENH00022,ENR00802,ENC00268
174,ENH00022,ENR00803,ENC00268
175,ENH00022,ENR00802,ENC00266
176,ENH00022,ENR00803,ENC00266
177,ENH00022,ENR00805,ENC00063
178,ENH00022,ENR00806,ENC00276
179,ENH00022,ENR00805,ENC00078
180,ENH00022,ENR00806,ENC00078
181,ENH00022,ENR00806,ENC00093
182,ENH00022,ENR00806,ENC00426
183,ENH00022,ENR00805,ENC00110
184,ENH00022,ENR00802,ENC00265
185,ENH00022,ENR00803,ENC00265
186,ENH00022,ENR00090,empty0
187,ENH00023,ENR00704,ENC00009
188,ENH00023,ENR00704,ENC00189
189,ENH00023,ENR00905,ENC00189
190,ENH00023,ENR00704,ENC00003
191,ENH00023,ENR00093,ENC00003
192,ENH00023,ENR00704,ENC00022
193,ENH00023,ENR00905,ENC00022
194,ENH00023,ENR00905,ENC00215
195,ENH00023,ENR00704,ENC00037
196,ENH00023,ENR00905,ENC00037
197,ENH00023,ENR00905,ENC00166
198,ENH00023,ENR00704,ENC00211
199,ENH00023,ENR00905,ENC00211
200,ENH00023,ENR00704,ENC00213
201,ENH00023,ENR00905,ENC00213
202,ENH00023,ENR00905,ENC00283
203,ENH00023,ENR00704,ENC00044
204,ENH00023,ENR00905,ENC00044
205,ENH00023,ENR00704,ENC00214
206,ENH00023,ENR00905,ENC00214
207,ENH00023,ENR00704,ENC00210
208,ENH00023,ENR00905,ENC00210
209,ENH00023,ENR00704,ENC00050
210,ENH00023,ENR00704,ENC00063
211,ENH00023,ENR00704,ENC00067
212,ENH00023,ENR00905,ENC00067
213,ENH00023,ENR00704,ENC00578
214,ENH00023,ENR00905,ENC00578
215,ENH00023,ENR00704,ENC00074
216,ENH00023,ENR00905,ENC00074
217,ENH00023,ENR00704,ENC00216
218,ENH00023,ENR00704,ENC00076
219,ENH00023,ENR00905,ENC00076
220,ENH00023,ENR00905,ENC00423
221,ENH00023,ENR00704,ENC00093
222,ENH00023,ENR00905,ENC00093
223,ENH00023,ENR00704,ENC00096
224,ENH00023,ENR00905,ENC00096
225,ENH00023,ENR00905,ENC00325
226,ENH00023,ENR00093,ENC00053
227,ENH00023,ENR00704,ENC00112
228,ENH00023,ENR00704,ENC00115
229,ENH00023,ENR00905,ENC00115
230,ENH00023,ENR01002,ENC00115
231,ENH00023,ENR00704,ENC00212
232,ENH00023,ENR00905,ENC00212
233,ENH00023,ENR00905,ENC00119
234,ENH00023,ENR00905,ENC00128
235,ENH00023,ENR00905,ENC00167
236,ENH00023,ENR00704,ENC00246
237,ENH00023,ENR00905,ENC00246
238,ENH00023,ENR00905,ENC00150
239,ENH00030,ENR00865,ENC00002
240,ENH00030,ENR00865,ENC00007
241,ENH00030,ENR00865,ENC00250
242,ENH00030,ENR00865,ENC00544
243,ENH00030,ENR00865,ENC00231
244,ENH00030,ENR00865,ENC00074
245,ENH00030,ENR00865,ENC00518
246,ENH00030,ENR00865,ENC00093
247,ENH00031,ENR00865,ENC00002
248,ENH00031,ENR00865,ENC00007
249,ENH00031,ENR00935,ENC00180
250,ENH00031,ENR00935,ENC00189
251,ENH00031,ENR00935,ENC00176
252,ENH00031,ENR00935,ENC00174
253,ENH00031,ENR00865,ENC00250
254,ENH00031,ENR00865,ENC00544
255,ENH00031,ENR00865,ENC00231
256,ENH00031,ENR00935,ENC00231
257,ENH00031,ENR00935,ENC00004
258,ENH00031,ENR00935,ENC00048
259,ENH00031,ENR00865,ENC00074
260,ENH00031,ENR00865,ENC00518
261,ENH00031,ENR00865,ENC00093
262,ENH00031,ENR00935,ENC00122
263,ENH00038,ENR00789,ENC00168
264,ENH00038,ENR00789,ENC00044
265,ENH00038,ENR00789,ENC00067
266,ENH00038,ENR00789,ENC00143
267,ENH00039,ENR00816,ENC00550
268,ENH00039,ENR00922,ENC00550
269,ENH00039,ENR00816,ENC00579
270,ENH00039,ENR00922,ENC00050
271,ENH00039,ENR00816,ENC00361
272,ENH00039,ENR00922,ENC00163
273,ENH00039,ENR00816,ENC00053
274,ENH00039,ENR00816,ENC00164
275,ENH00039,ENR00922,ENC00164
276,ENH00041,ENR00761,ENC00005
277,ENH00041,ENR00764,ENC00005
278,ENH00041,ENR00763,ENC00005
279,ENH00041,ENR00761,ENC00007
280,ENH00041,ENR00762,ENC00189
281,ENH00041,ENR00763,ENC00189
282,ENH00041,ENR00761,ENC00169
283,ENH00041,ENR00761,ENC00168
284,ENH00041,ENR00761,ENC00157
285,ENH00041,ENR00764,ENC00244
286,ENH00041,ENR00761,ENC00210
287,ENH00041,ENR00762,ENC00048
288,ENH00041,ENR00761,ENC00082
289,ENH00041,ENR00762,ENC00025
290,ENH00041,ENR00763,ENC00025
291,ENH00041,ENR00764,ENC00212
292,ENH00041,ENR00761,ENC00140
293,ENH00041,ENR00762,ENC00140
294,ENH00041,ENR00764,ENC00140
295,ENH00041,ENR00761,ENC00528
296,ENH00043,ENR00806,ENC00005
297,ENH00043,ENR00807,ENC00005
298,ENH00043,ENR00089,ENC00009
299,ENH00043,ENR00802,ENC00267
300,ENH00043,ENR00803,ENC00267
301,ENH00043,ENR00806,ENC00174
302,ENH00043,ENR00807,ENC00174
303,ENH00043,ENR00805,ENC00086
304,ENH00043,ENR00806,ENC00086
305,ENH00043,ENR00807,ENC00086
306,ENH00043,ENR00802,ENC00181
307,ENH00043,ENR00803,ENC00181
308,ENH00043,ENR00802,ENC00269
309,ENH00043,ENR00803,ENC00269
310,ENH00043,ENR00803,ENC00264
311,ENH00043,ENR00805,ENC00004
312,ENH00043,ENR00806,ENC00004
313,ENH00043,ENR00807,ENC00004
314,ENH00043,ENR00802,ENC00268
315,ENH00043,ENR00803,ENC00268
316,ENH00043,ENR00802,ENC00266
317,ENH00043,ENR00803,ENC00266
318,ENH00043,ENR00805,ENC00063
319,ENH00043,ENR00806,ENC00276
320,ENH00043,ENR00805,ENC00078
321,ENH00043,ENR00806,ENC00078
322,ENH00043,ENR00806,ENC00093
323,ENH00043,ENR00806,ENC00426
324,ENH00043,ENR00805,ENC00110
325,ENH00043,ENR00802,ENC00265
326,ENH00043,ENR00803,ENC00265
327,ENH00043,ENR00090,empty0
328,ENH00049,ENR00906,ENC00189
329,ENH00049,ENR01308,ENC00003
330,ENH00049,ENR00085,ENC00037
331,ENH00049,ENR00085,ENC00166
332,ENH00049,ENR00694,ENC00211
333,ENH00049,ENR00906,ENC00211
334,ENH00049,ENR00694,ENC00213
335,ENH00049,ENR00906,ENC00213
336,ENH00049,ENR00694,ENC00210
337,ENH00049,ENR00906,ENC00210
338,ENH00049,ENR00085,ENC00361
339,ENH00049,ENR00085,ENC00216
340,ENH00049,ENR00085,ENC00076
341,ENH00049,ENR00085,ENC00097
